Date,Open,High,Low,Close,Adj Close,Volume
2022-06-27,55.06999969482422,55.91999816894531,54.84000015258789,55.150001525878906,55.150001525878906,866000
2022-06-28,55.279998779296875,55.93000030517578,53.029998779296875,53.040000915527344,53.040000915527344,697600
2022-06-29,53.20000076293945,53.47999954223633,51.529998779296875,51.9900016784668,51.9900016784668,899500
2022-06-30,51.06999969482422,51.869998931884766,50.459999084472656,51.209999084472656,51.209999084472656,1170500
2022-07-01,50.65999984741211,51.810001373291016,50.029998779296875,51.09000015258789,51.09000015258789,1029400
2022-07-05,49.97999954223633,50.720001220703125,48.79999923706055,50.52000045776367,50.52000045776367,1188600
2022-07-06,50.310001373291016,51.400001525878906,49.90999984741211,50.779998779296875,50.779998779296875,1046900
2022-07-07,51.560001373291016,52.70000076293945,51.34000015258789,51.9900016784668,51.9900016784668,1212900
2022-07-08,51.91999816894531,52.40999984741211,51.400001525878906,52.060001373291016,52.060001373291016,597000
2022-07-11,51.47999954223633,52.0,51.2400016784668,51.709999084472656,51.709999084472656,916900
2022-07-12,51.59000015258789,52.650001525878906,51.41999816894531,51.72999954223633,51.72999954223633,999700
2022-07-13,50.84000015258789,52.650001525878906,50.70000076293945,52.33000183105469,52.33000183105469,1047700
2022-07-14,51.54999923706055,52.099998474121094,50.61000061035156,51.939998626708984,51.939998626708984,695100
2022-07-15,52.529998779296875,53.349998474121094,51.880001068115234,53.27000045776367,53.27000045776367,648600
2022-07-18,53.66999816894531,54.18000030517578,52.650001525878906,52.77000045776367,52.77000045776367,1079600
2022-07-19,53.599998474121094,54.9900016784668,53.599998474121094,54.91999816894531,54.91999816894531,591100
2022-07-20,54.54999923706055,56.27000045776367,54.20000076293945,56.11000061035156,56.11000061035156,841500
2022-07-21,56.20000076293945,56.630001068115234,55.34000015258789,56.599998474121094,56.599998474121094,498100
2022-07-22,56.13999938964844,56.709999084472656,54.310001373291016,54.81999969482422,54.81999969482422,705900
2022-07-25,54.880001068115234,55.11000061035156,54.43000030517578,54.79999923706055,54.79999923706055,649000
2022-07-26,54.59000015258789,54.97999954223633,54.36000061035156,54.66999816894531,54.66999816894531,573000
2022-07-27,55.2599983215332,56.810001373291016,54.779998779296875,56.5099983215332,56.5099983215332,825000
2022-07-28,56.72999954223633,58.470001220703125,56.59000015258789,58.150001525878906,58.150001525878906,854600
2022-07-29,58.0,59.869998931884766,58.0,59.34000015258789,59.34000015258789,983800
2022-08-01,58.560001373291016,59.810001373291016,58.439998626708984,59.2400016784668,59.2400016784668,842100
2022-08-02,58.9900016784668,59.58000183105469,58.59000015258789,59.060001373291016,59.060001373291016,739800
2022-08-03,59.13999938964844,60.779998779296875,58.90999984741211,60.41999816894531,60.41999816894531,823100
2022-08-04,60.380001068115234,61.119998931884766,60.06999969482422,60.91999816894531,60.91999816894531,604000
2022-08-05,60.11000061035156,61.349998474121094,59.93000030517578,61.119998931884766,61.119998931884766,692000
2022-08-08,61.20000076293945,61.68000030517578,60.470001220703125,60.56999969482422,60.56999969482422,970600
2022-08-09,60.08000183105469,60.18000030517578,58.36000061035156,58.869998931884766,58.869998931884766,982600
2022-08-10,60.45000076293945,61.5099983215332,59.9900016784668,61.06999969482422,61.06999969482422,985700
2022-08-11,61.470001220703125,62.310001373291016,61.15999984741211,61.72999954223633,61.72999954223633,1197900
2022-08-12,62.02000045776367,62.83000183105469,61.81999969482422,62.380001068115234,62.380001068115234,751800
2022-08-15,62.119998931884766,62.65999984741211,61.68000030517578,62.189998626708984,62.189998626708984,598600
2022-08-16,61.9900016784668,63.310001373291016,61.77000045776367,62.88999938964844,62.88999938964844,699100
2022-08-17,62.56999969482422,63.18000030517578,61.689998626708984,63.08000183105469,63.08000183105469,791100
2022-08-18,63.369998931884766,65.87999725341797,63.150001525878906,65.3499984741211,65.3499984741211,803100
2022-08-19,64.41999816894531,64.83000183105469,62.630001068115234,63.18000030517578,63.18000030517578,968800
2022-08-22,61.91999816894531,62.310001373291016,61.33000183105469,61.650001525878906,61.650001525878906,464100
2022-08-23,61.709999084472656,62.959999084472656,61.709999084472656,62.060001373291016,62.060001373291016,461500
