Date,Open,High,Low,Close,Adj Close,Volume
2022-06-27,71.5999984741211,71.87000274658203,69.86000061035156,71.12000274658203,71.12000274658203,730900
2022-06-28,71.0,71.71499633789062,69.04000091552734,69.11000061035156,69.11000061035156,947600
2022-06-29,69.2300033569336,70.33000183105469,68.70999908447266,70.2699966430664,70.2699966430664,1252400
2022-06-30,69.47000122070312,70.01000213623047,68.26000213623047,69.55999755859375,69.55999755859375,1366700
2022-07-01,69.93000030517578,71.06999969482422,68.94999694824219,70.87000274658203,70.87000274658203,932000
2022-07-05,69.7699966430664,71.37999725341797,68.86499786376953,71.33000183105469,71.33000183105469,953200
2022-07-06,71.20999908447266,73.11000061035156,70.5999984741211,72.08999633789062,72.08999633789062,1458400
2022-07-07,72.52999877929688,73.45999908447266,72.33000183105469,73.38999938964844,73.38999938964844,579200
2022-07-08,72.56999969482422,73.91500091552734,71.80999755859375,73.0,73.0,1278300
2022-07-11,72.30000305175781,72.98999786376953,71.2699966430664,71.95999908447266,71.95999908447266,909900
2022-07-12,72.19000244140625,72.94000244140625,70.01000213623047,70.19999694824219,70.19999694824219,732400
2022-07-13,68.63999938964844,72.41000366210938,68.63999938964844,71.30999755859375,71.30999755859375,989100
2022-07-14,70.27999877929688,70.7699966430664,67.86000061035156,68.68000030517578,68.68000030517578,831000
2022-07-15,69.4800033569336,70.8499984741211,68.95999908447266,70.80999755859375,70.80999755859375,671400
2022-07-18,71.5,72.54000091552734,70.44999694824219,70.52999877929688,70.52999877929688,595900
2022-07-19,71.7699966430664,73.41999816894531,71.2750015258789,73.33000183105469,73.33000183105469,585000
2022-07-20,73.62000274658203,74.76000213623047,73.38600158691406,74.63999938964844,74.63999938964844,541700
2022-07-21,74.63999938964844,75.22000122070312,73.65499877929688,75.19000244140625,75.19000244140625,549700
2022-07-22,74.9800033569336,75.38999938964844,73.75,74.0199966430664,74.0199966430664,621700
2022-07-25,73.2300033569336,73.5,71.91000366210938,72.98999786376953,72.98999786376953,653100
2022-07-26,72.37999725341797,72.41000366210938,69.97000122070312,70.0,70.0,611400
2022-07-27,70.93000030517578,72.75,70.88999938964844,72.58999633789062,72.58999633789062,643400
2022-07-28,72.69999694824219,72.81999969482422,71.11000061035156,72.58999633789062,72.58999633789062,599900
2022-07-29,72.83000183105469,74.19999694824219,72.01499938964844,74.18000030517578,74.18000030517578,811100
2022-08-01,73.48999786376953,74.80999755859375,72.94999694824219,73.69999694824219,73.69999694824219,505400
2022-08-02,72.87000274658203,74.98999786376953,72.80500030517578,74.16000366210938,74.16000366210938,664400
2022-08-03,75.0,75.66999816894531,74.01000213623047,75.56999969482422,75.56999969482422,1005100
2022-08-04,77.37000274658203,80.0,75.75,77.48999786376953,77.48999786376953,1096100
2022-08-05,75.95999908447266,79.01499938964844,75.95999908447266,78.93000030517578,78.93000030517578,867300
2022-08-08,79.25,80.69000244140625,79.0,79.33000183105469,79.33000183105469,728400
2022-08-09,79.04000091552734,79.55000305175781,78.41500091552734,79.2300033569336,79.2300033569336,819400
2022-08-10,80.2699966430664,81.9000015258789,80.04000091552734,81.16999816894531,81.16999816894531,748300
2022-08-11,81.8499984741211,81.8499984741211,79.53099822998047,79.91000366210938,79.91000366210938,632400
2022-08-12,80.63999938964844,81.36000061035156,80.18000030517578,81.30999755859375,81.30999755859375,354300
2022-08-15,80.91000366210938,82.5,80.91000366210938,82.0199966430664,82.0199966430664,518100
2022-08-16,81.62000274658203,83.55999755859375,81.33999633789062,83.37999725341797,83.37999725341797,849100
