Date,Open,High,Low,Close,Adj Close,Volume
2022-06-27,185.02000427246094,185.63999938964844,177.3300018310547,181.92999267578125,181.92999267578125,2863000
2022-06-28,181.44000244140625,183.92999267578125,171.7100067138672,174.19000244140625,174.19000244140625,3111300
2022-06-29,174.375,177.86000061035156,171.72000122070312,175.94000244140625,175.94000244140625,2238100
2022-06-30,173.6199951171875,174.8000030517578,163.5500030517578,168.55999755859375,168.55999755859375,4214600
2022-07-01,168.24000549316406,179.6300048828125,167.47000122070312,179.25,179.25,3710400
2022-07-05,179.1999969482422,188.97000122070312,175.72000122070312,187.02000427246094,187.02000427246094,6384100
2022-07-06,188.2899932861328,190.6999969482422,183.07000732421875,185.9199981689453,185.9199981689453,3207200
2022-07-07,185.32000732421875,192.82000732421875,185.32000732421875,190.1999969482422,190.1999969482422,3485300
2022-07-08,185.0,194.85000610351562,184.10000610351562,190.3800048828125,190.3800048828125,3143200
2022-07-11,188.0,188.37600708007812,181.0500030517578,185.3699951171875,185.3699951171875,2420300
2022-07-12,186.89999389648438,190.2100067138672,172.89999389648438,174.38999938964844,174.38999938964844,4124500
2022-07-13,169.97999572753906,178.74000549316406,168.33799743652344,174.97000122070312,174.97000122070312,2949200
2022-07-14,172.33999633789062,174.6699981689453,167.64999389648438,172.75,172.75,2970500
2022-07-15,174.07000732421875,179.22000122070312,171.1300048828125,177.89999389648438,177.89999389648438,2928300
2022-07-18,183.52000427246094,183.52000427246094,176.7100067138672,177.25,177.25,2690500
2022-07-19,180.35000610351562,180.7100067138672,174.5,180.5500030517578,180.5500030517578,2560000
2022-07-20,182.97999572753906,187.5399932861328,181.02999877929688,184.3000030517578,184.3000030517578,3081700
2022-07-21,183.5500030517578,189.24000549316406,181.61000061035156,189.0,189.0,2506900
2022-07-22,190.0,193.9199981689453,181.0,183.52999877929688,183.52999877929688,2801600
2022-07-25,182.8000030517578,184.0749969482422,178.42999267578125,182.6199951171875,182.6199951171875,1698800
2022-07-26,182.1699981689453,182.61000061035156,168.10000610351562,169.1699981689453,169.1699981689453,3533700
2022-07-27,175.3000030517578,178.7050018310547,171.5,176.9600067138672,176.9600067138672,2824900
2022-07-28,176.77999877929688,182.5500030517578,174.75,182.08999633789062,182.08999633789062,2748100
2022-07-29,182.91000366210938,184.0,178.05999755859375,183.60000610351562,183.60000610351562,2635100
2022-08-01,180.77999877929688,187.64999389648438,178.99000549316406,183.3000030517578,183.3000030517578,2422400
2022-08-02,180.52000427246094,189.63999938964844,179.52000427246094,188.13999938964844,188.13999938964844,2771300
2022-08-03,191.07000732421875,197.13999938964844,190.8000030517578,195.32000732421875,195.32000732421875,3135100
2022-08-04,191.30999755859375,192.0,182.4499969482422,189.24000549316406,189.24000549316406,5036300
2022-08-05,186.0,192.61000061035156,184.82000732421875,191.1699981689453,191.1699981689453,2751000
2022-08-08,193.69000244140625,197.47999572753906,188.91000366210938,189.52000427246094,189.52000427246094,3188800
2022-08-09,188.16000366210938,190.0,184.82000732421875,186.77999877929688,186.77999877929688,1821500
2022-08-10,193.33999633789062,201.74000549316406,193.3300018310547,200.8000030517578,200.8000030517578,3901300
2022-08-11,204.0,205.72999572753906,196.072998046875,198.05999755859375,198.05999755859375,2913300
2022-08-12,203.0,203.0,199.02999877929688,200.8699951171875,200.8699951171875,1767200
2022-08-15,199.25999450683594,202.89999389648438,196.2100067138672,201.82000732421875,201.82000732421875,2438000
2022-08-16,200.0,201.07000732421875,195.77999877929688,200.41000366210938,200.41000366210938,2926200
2022-08-17,196.39999389648438,198.50999450683594,194.27000427246094,196.88999938964844,196.88999938964844,2237600
2022-08-18,195.3300018310547,197.25,193.80999755859375,195.75999450683594,195.75999450683594,1642600
2022-08-19,192.74000549316406,193.5,188.5500030517578,190.52000427246094,190.52000427246094,2235600
2022-08-22,186.36000061035156,188.64999389648438,184.0,185.8800048828125,185.8800048828125,2470500
2022-08-23,191.4600067138672,193.88900756835938,190.08999633789062,192.36000061035156,192.36000061035156,3410200
2022-08-24,196.1999969482422,199.41000366210938,194.58999633789062,194.6199951171875,194.6199951171875,3223100
2022-08-25,199.2949981689453,203.6699981689453,197.5399932861328,202.94000244140625,202.94000244140625,3042300
2022-08-26,202.63999938964844,202.6999969482422,194.52000427246094,194.55999755859375,194.55999755859375,3583600
2022-08-29,191.0050048828125,197.19000244140625,190.69000244140625,192.0500030517578,192.0500030517578,2707000
2022-08-30,196.32000732421875,198.13999938964844,189.1199951171875,193.2949981689453,193.2949981689453,7286700
2022-08-31,197.2100067138672,197.94000244140625,178.38499450683594,182.61000061035156,182.61000061035156,15736300
2022-09-01,178.4499969482422,180.0,169.0800018310547,172.97000122070312,172.97000122070312,6886300
2022-09-02,174.27999877929688,177.1300048828125,170.91000366210938,172.4499969482422,172.4499969482422,4350000
2022-09-06,172.4499969482422,172.69000244140625,168.6199951171875,171.14999389648438,171.14999389648438,2964800
2022-09-07,170.69000244140625,173.08999633789062,166.8000030517578,171.9600067138672,171.9600067138672,3204700
2022-09-08,170.1699981689453,179.8800048828125,169.16000366210938,179.875,179.875,3184300
2022-09-09,183.74000549316406,191.52000427246094,183.7100067138672,190.86000061035156,190.86000061035156,4174700
2022-09-12,191.27999877929688,195.2899932861328,191.25,195.10000610351562,195.10000610351562,3042900
2022-09-13,186.6300048828125,189.8000030517578,183.0,184.6999969482422,184.6999969482422,3903500
2022-09-14,184.6999969482422,185.49000549316406,181.5,184.11000061035156,184.11000061035156,2701700
2022-09-15,181.82000732421875,185.13999938964844,177.8800048828125,178.86000061035156,178.86000061035156,2760100
2022-09-16,174.14999389648438,175.1999969482422,169.38499450683594,171.00999450683594,171.00999450683594,4952100
2022-09-19,170.22000122070312,175.85000610351562,170.0,175.38999938964844,175.38999938964844,2240500
2022-09-20,173.8000030517578,175.9510040283203,172.6199951171875,173.8699951171875,173.8699951171875,2156600
2022-09-21,173.6699981689453,176.85000610351562,169.24000549316406,169.25,169.25,3380100
2022-09-22,167.0399932861328,169.125,159.6699981689453,161.27999877929688,161.27999877929688,3575800
2022-09-23,159.0800018310547,161.64999389648438,157.05999755859375,160.38999938964844,160.38999938964844,2980500
2022-09-26,159.99000549316406,165.8000030517578,159.13499450683594,159.35000610351562,159.35000610351562,2749900
2022-09-27,163.9499969482422,165.1199951171875,160.16000366210938,162.5800018310547,162.5800018310547,2162900
2022-09-28,164.11000061035156,167.89999389648438,162.57000732421875,167.25,167.25,2458500
2022-09-29,163.47999572753906,166.24000549316406,160.88999938964844,165.6999969482422,165.6999969482422,2096200
2022-09-30,166.14999389648438,171.60499572753906,164.60000610351562,164.80999755859375,164.80999755859375,2598000
2022-10-03,166.6300048828125,170.69000244140625,163.88999938964844,169.30999755859375,169.30999755859375,2562200
2022-10-04,174.5800018310547,178.69000244140625,173.0,175.07000732421875,175.07000732421875,2806300
2022-10-05,171.00999450683594,178.33999633789062,170.35000610351562,176.6999969482422,176.6999969482422,2126100
2022-10-06,178.4199981689453,181.83999633789062,176.6300048828125,178.38999938964844,178.38999938964844,2656900
2022-10-07,174.44000244140625,175.22000122070312,170.3300018310547,171.8800048828125,171.8800048828125,2591800
2022-10-10,171.74000549316406,172.4600067138672,160.2899932861328,161.0800018310547,161.0800018310547,3502700
2022-10-11,158.72000122070312,160.5,151.75,155.7899932861328,155.7899932861328,3426200
2022-10-12,154.32000732421875,155.77999877929688,149.5,152.99000549316406,152.99000549316406,3070500
2022-10-13,145.45199584960938,155.42599487304688,142.36000061035156,152.60000610351562,152.60000610351562,3578300
2022-10-14,155.75,156.5399932861328,145.8249969482422,145.97999572753906,145.97999572753906,3998300
2022-10-17,149.35000610351562,154.0399932861328,148.0,151.61000061035156,151.61000061035156,3247800
2022-10-18,157.25999450683594,161.5,154.7969970703125,156.8800048828125,156.8800048828125,3710800
2022-10-19,155.41000366210938,157.00999450683594,151.41000366210938,152.5399932861328,152.5399932861328,2032800
2022-10-20,152.10000610351562,158.44900512695312,152.10000610351562,153.8800048828125,153.8800048828125,2092800
2022-10-21,152.49000549316406,157.0500030517578,148.58900451660156,156.32000732421875,156.32000732421875,2693600
2022-10-24,158.11000061035156,158.6999969482422,154.22000122070312,157.97000122070312,157.97000122070312,2054900
2022-10-25,159.22000122070312,164.6699981689453,159.2100067138672,162.11000061035156,162.11000061035156,2125100
2022-10-26,158.0500030517578,167.35899353027344,156.7899932861328,161.77000427246094,161.77000427246094,2358900
2022-10-27,164.75,168.1300048828125,162.0500030517578,164.72999572753906,164.72999572753906,2285800
2022-10-28,162.5500030517578,164.97999572753906,158.86000061035156,163.64999389648438,163.64999389648438,1872700
2022-10-31,161.6199951171875,164.80999755859375,159.60000610351562,161.1999969482422,161.1999969482422,2190200
2022-11-01,165.0,168.47999572753906,159.5399932861328,160.52999877929688,160.52999877929688,2581000
2022-11-02,161.0,161.1699981689453,147.94000244140625,147.99000549316406,147.99000549316406,4432800
2022-11-03,146.13999938964844,146.13999938964844,139.6699981689453,141.52999877929688,141.52999877929688,4000300
2022-11-04,140.9600067138672,141.1699981689453,126.41999816894531,127.55999755859375,127.55999755859375,8248500
2022-11-07,129.8300018310547,129.89999389648438,122.9000015258789,124.68000030517578,124.68000030517578,5413900
2022-11-08,126.0,129.8300018310547,120.5,127.0,127.0,4574800
2022-11-09,124.55000305175781,124.62000274658203,120.5,122.36000061035156,122.36000061035156,3718400
2022-11-10,132.49000549316406,136.09500122070312,130.67999267578125,135.75999450683594,135.75999450683594,5229500
2022-11-11,136.75,144.82699584960938,135.33999633789062,143.1199951171875,143.1199951171875,4620200
2022-11-14,141.5500030517578,144.1300048828125,138.2899932861328,142.00999450683594,142.00999450683594,3043700
2022-11-15,148.99000549316406,151.4250030517578,146.02999877929688,148.3000030517578,148.3000030517578,3967100
2022-11-16,146.7050018310547,147.6300048828125,142.09300231933594,143.64999389648438,143.64999389648438,2539500
2022-11-17,139.6199951171875,141.3699951171875,137.8699951171875,139.22999572753906,139.22999572753906,3927400
2022-11-18,146.5050048828125,146.72000122070312,137.1999969482422,138.99000549316406,138.99000549316406,5404900
2022-11-21,137.11000061035156,137.50999450683594,134.3800048828125,135.55999755859375,135.55999755859375,2887200
2022-11-22,135.82000732421875,136.30999755859375,132.47999572753906,135.8000030517578,135.8000030517578,3851200
2022-11-23,135.5800018310547,141.6199951171875,133.83999633789062,140.88999938964844,140.88999938964844,2578100
2022-11-25,139.85000610351562,141.3699951171875,138.52000427246094,140.0500030517578,140.0500030517578,1022500
2022-11-28,139.67999267578125,141.0,136.66099548339844,139.4499969482422,139.4499969482422,3382200
2022-11-29,140.0,140.32000732421875,136.25,138.0,138.0,10554600
2022-11-30,112.29000091552734,117.80999755859375,108.88999938964844,117.6500015258789,117.6500015258789,38648000
