Date,Open,High,Low,Close,Adj Close,Volume
2022-06-27,48.75,49.2400016784668,47.5099983215332,48.470001220703125,48.470001220703125,2870800
2022-06-28,49.150001525878906,50.04999923706055,48.27000045776367,48.560001373291016,48.560001373291016,5603200
2022-06-29,48.630001068115234,48.630001068115234,46.540000915527344,47.349998474121094,47.349998474121094,2394500
2022-06-30,46.15999984741211,47.16999816894531,44.90999984741211,46.290000915527344,46.290000915527344,2552100
2022-07-01,45.880001068115234,46.97999954223633,45.16999816894531,46.72999954223633,46.72999954223633,2350000
2022-07-05,45.58000183105469,47.689998626708984,44.83000183105469,47.650001525878906,47.650001525878906,2067400
2022-07-06,47.90999984741211,48.63999938964844,46.529998779296875,47.34000015258789,47.34000015258789,3089500
2022-07-07,47.97999954223633,49.18000030517578,47.97999954223633,48.689998626708984,48.689998626708984,2715500
2022-07-08,48.349998474121094,48.790000915527344,47.09000015258789,47.54999923706055,47.54999923706055,1739700
2022-07-11,46.939998626708984,47.470001220703125,46.56999969482422,47.27000045776367,47.27000045776367,1811200
2022-07-12,47.27000045776367,48.33000183105469,46.630001068115234,46.66999816894531,46.66999816894531,2259500
2022-07-13,45.650001525878906,46.68000030517578,44.880001068115234,46.16999816894531,46.16999816894531,2267900
2022-07-14,45.27000045776367,45.900001525878906,44.400001525878906,45.83000183105469,45.83000183105469,3341500
2022-07-15,46.66999816894531,48.33000183105469,45.959999084472656,48.2400016784668,48.2400016784668,2773500
2022-07-18,49.189998626708984,49.720001220703125,48.529998779296875,48.709999084472656,48.709999084472656,3334300
2022-07-19,49.56999969482422,50.83000183105469,49.529998779296875,50.790000915527344,50.790000915527344,2702400
2022-07-20,50.5099983215332,51.93000030517578,50.29999923706055,51.61000061035156,51.61000061035156,2233600
2022-07-21,51.040000915527344,52.599998474121094,50.0,52.45000076293945,52.45000076293945,3096000
2022-07-22,52.599998474121094,53.43000030517578,51.0,51.33000183105469,51.33000183105469,2232600
2022-07-25,51.27000045776367,52.279998779296875,51.09000015258789,52.13999938964844,52.13999938964844,1801200
2022-07-26,51.939998626708984,52.18000030517578,50.630001068115234,51.099998474121094,51.099998474121094,1458200
2022-07-27,51.47999954223633,52.81999969482422,51.36000061035156,52.630001068115234,52.630001068115234,1664500
2022-07-28,53.0,55.459999084472656,52.810001373291016,55.439998626708984,55.439998626708984,3366300
2022-07-29,55.439998626708984,56.25,55.220001220703125,55.459999084472656,55.459999084472656,4572000
2022-08-01,54.58000183105469,56.47999954223633,54.369998931884766,55.529998779296875,55.529998779296875,4048700
2022-08-02,53.369998931884766,53.91999816894531,51.939998626708984,52.2400016784668,52.2400016784668,4516700
2022-08-03,52.77000045776367,53.880001068115234,51.79999923706055,53.290000915527344,53.290000915527344,3857800
2022-08-04,53.38999938964844,53.900001525878906,52.459999084472656,53.2400016784668,53.2400016784668,2649800
2022-08-05,52.33000183105469,53.029998779296875,52.06999969482422,52.41999816894531,52.41999816894531,2305400
2022-08-08,52.900001525878906,53.790000915527344,52.4900016784668,52.810001373291016,52.810001373291016,2407400
2022-08-09,52.439998626708984,52.52000045776367,51.13999938964844,51.75,51.75,1680700
2022-08-10,53.380001068115234,55.5,53.380001068115234,55.5,55.5,2943600
2022-08-11,56.540000915527344,57.540000915527344,56.20000076293945,56.65999984741211,56.65999984741211,4157400
2022-08-12,57.0,57.18000030517578,56.2400016784668,57.119998931884766,57.119998931884766,2030100
2022-08-15,56.5,57.58000183105469,56.36000061035156,57.52000045776367,57.52000045776367,2044100
